CS   (236, 1820) 1 5 14 5 1 21 6 18 6 20 4 6 2 8 2 6 4 20 6 18 6 20 4 6 2 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 6 22 7 1 17 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 10 4 14 4 14 4 10 2 4 2 10 4 16 6 22 6 16 4 10 2 4 2 10 4 16 6 22 6 16 4 10 2 4 2 10 4 16 6 22 6 16 4 10 2 4 2 10 4 14 4 14 4 10 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 17 1 7 22 6 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 2 6 4 20 6 18 6 20 4 6 2 8 2 6 4 20 6 18 6 21
CS   (296, 3084) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23
CS   (238, 1884) 1 6 1 19 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 6 2 10 4 16 6 22 6 16 4 10 2 4 2 10 4 16 6 22 7 1 17 6 20 6 20 6 20 6 18 6 20 4 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 10 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 12 4 14 4 10 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 4 20 6 18 6 20 6 20 6 20 6 17 1 7 22 6 16 4 10 2 4 2 10 4 16 6 22 6 16 4 10 2 6 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 19
CS   (256, 1852) 1 5 14 4 12 4 14 4 10 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 4 20 6 18 6 20 6 20 6 20 6 17 1 7 22 6 16 4 10 2 4 2 10 4 16 6 22 6 16 4 10 2 4 2 10 4 16 6 22 6 16 4 12 4 12 4 16 6 22 6 16 4 12 4 12 4 16 6 22 6 16 4 12 4 12 4 16 6 22 6 16 4 12 4 12 4 16 6 22 6 16 4 10 2 4 2 10 4 16 6 22 6 16 4 10 2 4 2 10 4 16 6 22 7 1 17 6 20 6 20 6 20 6 18 6 20 4 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 8 2 6 2 6 2 6 2 10 4 14 4 12 4 14 5 1 21 6 18 6 21
CS   (288, 3120) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23
CS   (272, 2836) 1 5 16 4 10 4 16 4 10 4 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23
CS   (236, 1992) 1 5 12 2 2 2 12 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 12 2 2 2 12 5 1 20 1 6 1 21 6 17 1 7 22 6 18 6 20 6 20 6 18 6 21 1 6 1 20 1 5 12 2 2 2 12 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 6 2 6 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 14 5 1 23 6 14 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 14 6 23 1 5 14 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 6 2 6 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 12 2 2 2 12 5 1 20 1 6 1 21 6 18 6 20 6 20 6 18 6 22 7 1 17 6 21 1 6 1 20
CS   (184, 1580) 1 5 12 2 2 2 12 4 14 4 10 2 6 4 19 1 6 1 21 6 16 4 12 4 14 4 10 2 6 4 19 1 6 1 21 6 16 4 12 4 14 5 1 21 6 18 4 8 2 6 2 6 2 8 4 18 6 21 1 5 14 4 12 4 16 6 21 1 5 12 4 16 4 10 4 16 6 22 6 18 6 20 6 20 6 18 6 22 6 16 4 10 4 16 4 12 5 1 21 6 16 4 12 4 14 5 1 21 6 18 4 8 2 6 2 6 2 8 4 18 6 21 1 5 14 4 12 4 16 6 21 1 6 1 19 4 6 2 10 4 14 4 12 4 16 6 21 1 6 1 19 4 6 2 10 4 14 4 12 2 2 2 12 5 1 20 1 6 1 21 6 18 6 20 6 20 6 18 6 21 1 6 1 20
CS   (226, 1988) 1 6 1 19 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 6 22 7 1 17 6 22 6 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 6 22 6 17 1 7 22 6 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 19
CS   (292, 3144) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23
CS   (236, 2460) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 18 6 20 6 18 6 23 1 5 18 6 20 6 18 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 18 6 20 6 18 5 1 23 6 18 6 20 6 18 6 22 6 17 1 7 23
CS   (232, 2480) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 23 1 5 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 5 1 23 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23
CS   (288, 3120) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23
CS   (178, 1580) 1 6 1 19 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 6 22 7 1 17 6 22 6 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 6 22 6 17 1 7 22 6 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 19
CS   (236, 1992) 1 5 12 2 2 2 12 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 14 6 23 1 5 14 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 14 5 1 23 6 14 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 12 2 2 2 12 5 1 20 1 6 1 21 6 17 1 7 22 6 18 6 20 6 20 6 18 6 21 1 6 1 20 1 5 12 2 2 2 12 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 4 8 2 6 2 6 2 8 4 18 6 20 6 20 6 18 4 8 2 6 2 6 2 8 4 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 12 2 2 2 12 5 1 20 1 6 1 21 6 18 6 20 6 20 6 18 6 22 7 1 17 6 21 1 6 1 20
CS   (252, 2140) 1 5 12 2 2 2 12 4 14 4 10 2 6 4 19 1 6 1 21 6 16 4 12 4 14 4 10 2 6 4 19 1 6 1 21 6 16 4 12 4 14 5 1 21 6 18 4 8 2 6 2 6 2 8 4 18 6 21 1 5 14 4 12 4 16 6 21 1 5 12 4 16 4 10 4 16 6 22 6 18 6 20 6 20 6 18 6 22 6 16 4 10 4 16 4 12 5 1 21 6 16 4 12 4 14 5 1 21 6 18 4 8 2 6 2 6 2 8 4 18 6 21 1 5 14 4 12 4 16 6 21 1 6 1 19 4 6 2 10 4 14 4 12 4 16 6 21 1 6 1 19 4 6 2 10 4 14 4 12 2 2 2 12 5 1 21 6 16 4 12 4 14 5 1 21 6 18 4 8 2 6 2 6 2 8 4 18 6 21 1 5 14 4 12 4 16 6 21 1 6 1 19 6 21 1 6 1 19 6 19 1 6 1 21 6 19 1 6 1 21 6 16 4 12 4 14 5 1 21 6 18 4 8 2 6 2 6 2 8 4 18 6 21 1 5 14 4 12 4 16 6 21
CS   (276, 2372) 1 5 14 5 1 21 6 18 6 20 4 6 2 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 6 22 7 1 17 6 22 6 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 19 1 6 1 21 6 18 6 21 1 6 1 19 6 20 6 19 1 6 1 21 6 18 6 21 1 6 1 19 6 20 6 19 1 6 1 21 6 18 6 21 1 6 1 19 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 4 8 2 6 2 8 4 18 6 20 6 18 6 22 6 17 1 7 22 6 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 2 4 2 10 2 4 2 8 2 6 4 20 6 18 6 21 1 5 14 5 1 21 6 18 6 21 1 5 14 5 1 21 6 18 6 21 1 5 14 5 1 21 6 18 6 21 1 5 14 5 1 21 6 18 6 21 1 5 14 5 1 21 6 18 6 21 1 5 14 5 1 21 6 18 6 21
CS   (244, 2412) 1 5 14 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 6 22 6 16 4 10 4 17 1 6 1 23 7 1 17 4 10 4 16 6 22 6 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 14 5 1 23 7 1 17 4 10 4 16 6 22 6 18 6 20 6 20 6 18 6 22 6 16 4 10 4 17 1 7 23 1 5 14 4 14 4 12 4 12 2 4 2 8 4 18 6 20 6 20 6 18 6 22 6 16 4 10 4 17 1 7 23 1 6 1 17 4 10 4 16 6 22 6 18 6 20 6 20 6 18 4 8 2 4 2 12 4 12 4 14 4 14 5 1 23 7 1 17 4 10 4 16 6 22 6 18 6 20 6 20 6 18 6 22 6 16 4 10 4 17 1 7 23 1 6 1 17 4 10 4 16 6 22 6 18 6 20 6 20 6 18 6 22 6 16 4 10 4 17 1 6 1 23 7 1 17 4 10 4 16 6 22 6 18 6 20 6 20 6 18 6 22 6 16 4 10 4 17 1 7 23
CS   (220, 2376) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 4 8 4 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23
CS   (252, 2684) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 23 1 5 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 5 1 23 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23
CS   (296, 3084) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23
CS   (288, 3120) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23
CS   (284, 3092) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 23 1 5 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 22 6 18 6 20 6 18 5 1 23 6 18 6 20 6 18 6 22 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23
CS   (188, 1920) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 4 8 4 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23
CS   (80, 632) 1 5 14 4 12 4 14 4 14 5 1 23 7 1 17 4 10 4 16 6 23 1 5 16 4 10 2 4 2 8 2 6 2 6 2 8 2 4 2 10 4 16 5 1 23 6 16 4 10 4 17 1 7 23 1 5 14 4 14 4 12 4 14 5 1 21 6 18 4 8 2 6 2 6 2 8 4 18 6 21
CS   (292, 3092) 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 6 23 1 5 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 18 6 20 6 18 5 1 23 6 18 6 20 6 18 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23
CS   (276, 2836) 1 5 16 4 10 4 16 4 10 4 16 4 10 4 16 4 10 4 16 4 10 4 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 22 6 18 6 22 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 6 16 6 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23 1 5 16 5 1 23 7 1 17 6 22 6 17 1 7 23
